year,mass
1974,0.8911799502425644
1974,14.997853152799603
1974,0.9868674150091907
1974,0.74800875689043
1974,0.8882301557912082
1974,0.7954761717915909
1974,0.11087371843787353
1974,0.004264181394868172
1974,12.446978563553083
1974,0.0223499628181133
1974,0.7587518964714141
1974,0.5612744805425566
1974,0.008897806889798354
1974,0.22140157503488345
1974,0.6204181269461994
1974,0.04878728873704263
1974,0.9503784420889636
1974,0.0954531654573868
1974,0.3545070574188438
1974,0.9426690833839748
1974,0.3936799096034169
1974,0.1332470927156294
1974,0.916611100518875
1974,0.17637223136259117
1974,0.054192781780577626
1974,0.9339932429105234
1974,0.6053568709706543
1974,0.46089579210019826
1974,0.4957235119019543
1974,0.5137766296782545
1974,0.368252722874297
1974,0.2209785366246978
1974,0.1115088523605603
1974,0.7037570871279356
1974,0.36189237637003613
1974,0.6023442333617244
1974,0.2979331770627802
1974,0.11396093508221561
1974,15.5747601895604
1974,0.675512035818154
1974,68.32184496572467
1974,0.7088032303773548
1974,0.03720325961580828
1974,15.646197830685452
1974,404.7585910071231
1974,0.8029864200070567
1974,0.3176310520769161
1974,15.557426317091341
1974,1.9090721149158942
1974,0.703614715966001
1974,0.4302473153617299
1974,0.23599234198521002
1974,0.3035133718770501
1974,0.15602934915369893
1974,1.0590102785015683
1974,0.9384370101367677
1974,0.756593299450551
1974,0.8527765025963113
1974,0.25660783588413416
1974,0.5530690597563218
1974,0.8174093955712192
1974,0.7685159875214339
1974,0.4015077980120497
1974,0.8519558258661325
1974,0.9090699683812776
1974,0.9904498208388086
1974,0.7036055322153014
1974,0.24505290342030783
1974,0.7700247786857874
1974,0.14881149484785516
1974,0.047881873801909336
1974,0.43988594078222254
1974,10.341338544473201
1974,0.6243895005387653
1974,0.31850049805655756
1974,0.27742338616970097
1974,0.7647440325276991
1974,0.10727682198046762
1974,0.72170101582578
1974,0.4385617617585402
1974,0.22652472009225155
1974,0.2787181566954222
1974,0.29124664516459253
1974,0.712790834696967
1974,0.4065919963993039
1974,0.7400511618865573
1974,0.8868607495242328
1974,0.9138941579361124
1974,0.1264870251500586
1974,0.8301499425202369
1974,0.7822297579201161
1974,0.06238935118781408
1974,0.4042576821752094
1974,0.9060964725751002
1974,17.534682733273726
1974,0.7217698957300666
1974,3.8702730566110004
1974,0.20278120388413845
1974,0.5082780788867439
1974,5.153682287873622
1974,1.556207079043376
1974,0.5261942323696208
1974,0.5432404248209394
1974,0.7604763963728827
1974,371.4091654888516
1974,0.5244585203947265
1974,0.4414452439870912
1974,0.8709587256474705
1974,0.6048226112204513
1974,0.342360620267283
1974,0.8106782861242462
1974,0.6264258912536688
1974,0.5518875434768563
1974,0.29257403217266986
1974,0.956571806760668
1974,0.24162044377130798
1974,0.022808304201628826
1974,0.6596107538962179
1974,0.010459892248513292
1974,0.7378229038667923
1974,0.6597666983125441
1974,0.4888710094394598
1974,0.06104795848161815
1974,0.6043539446803882
1974,0.7495372964175205
1974,0.5119211208319209
1974,0.953673287468743
1974,0.8108652385072057
1974,0.30621174944297436
1974,0.12644500794978175
1974,0.6346764875032013
1974,0.47194855550781944
1974,0.5198280335401443
1974,0.1686278319544703
1974,0.4903043356807545
1974,0.38129057916937936
1974,0.21829874676690553
1974,0.9950505553410371
1974,0.5036630837276026
1974,0.40982197165542855
1974,0.6356987869886501
1974,0.5507779084384038
1974,13.790776111042556
1974,0.6308700910714772
1974,0.07262210730495922
1974,0.1444558508670012
1974,1.8844416845550267
1974,30.97966258028017
1974,0.10980948532089307
1974,0.5825175461476181
1974,1.3433018783448678
1974,0.20797341854359197
1974,0.026850268512187192
1974,0.5911932211338008
1974,0.48713223076139545
1974,0.7089435801756693
1974,0.8254027584461606
1974,0.711449360232538
1974,0.9353371453583115
1974,0.8619031972276013
1974,0.36628553504055783
1974,0.9128488486172706
1974,0.06205379476082762
1974,0.7006097215148309
1974,0.0696447355379265
1974,0.34534019281824535
1974,0.11795788694094111
1974,10.29255828732057
1974,0.8438686835902459
1974,0.009138271911960483
1974,0.6914521357615884
1974,0.47390221764315577
1974,0.5517399698943175
1974,0.04192550101306958
1974,0.24767773408085914
1974,0.7466316877353729
1974,0.16336338697697383
1974,0.5729024069875694
1974,0.9746907615967461
1974,0.5707448455135034
1974,0.8475366801211659
1974,0.9511807497801803
1974,0.03621276294216458
1974,0.6127922914657905
1974,0.7934810841485613
1974,0.28631709633460445
1974,0.9146984773725269
1974,0.6783805511880098
1974,0.8270203159301461
1974,0.889399554384835
1974,0.5306234106337453
1974,0.8405580442156244
1974,0.1793668843082813
1974,0.09073019180729414
1974,0.3775981577664661
1974,1.6285743336189458
1974,0.9016021012368053
1974,0.740978008697753
1974,0.671203176970021
1974,0.9395064367148946
1974,0.08389239403219151
1974,94.85129115043438
1974,0.35280238808286735
1974,0.9565098936437546
1974,0.5015658025006104
1974,0.0708108949161197
1974,0.7010273258640718
1974,0.9045979215305676
1974,0.4073533376273779
1974,0.6604577210439618
1974,0.6929651831942029
1974,0.3914543314389253
1974,0.552312641849854
1974,0.06380917581674284
1974,0.7900269058832107
1974,0.8572235039140081
1974,0.5711939769156634
1974,0.06751220280486825
1974,0.8628112513743156
1974,0.8762345773043919
1974,0.7305267714946128
1974,42.58465595527714
1974,0.02603255194246179
1974,0.7398002793166214
1974,0.9977201534826032
1974,0.7727221738889446
1974,0.06428059228747995
1974,0.2824234313241958
1974,0.7367763765221617
1974,0.4115812116913664
1974,0.9114262213611327
1974,1.327262179164177
1974,0.813948764739461
1974,0.1370252400977029
1974,0.3801396836793599
1974,1.7714999538157747
1974,0.37898041063486365
1974,0.6879321059021283
1974,0.27808531325680874
1974,0.7864662213102234
1974,0.1237131252244188
1974,0.3336900338797859
1974,0.8135181811096215
1974,0.6523432112009984
1974,0.008343798064915586
1974,0.09099758293554261
1974,0.5998402334195447
1974,0.13380556339117222
1974,0.44444763507116636
1974,0.32824453735288583
1974,0.6896655141686362
1974,0.36463401026614695
1974,0.2622708719021217
1974,0.8763760491017751
1974,0.24418828547465277
1974,5.1499150992596645
1974,0.17708778164951722
1974,0.12656751553939538
1974,0.3606330603657174
1974,6.58651553674253
1974,0.8520378054183528
1974,0.9911686652848263
1974,0.9799150101832815
1974,0.9124844153477237
1974,0.2560675712430308
1974,0.353392104338785
1974,0.8452007769873378
1974,0.451813340335499
1974,0.2795838498371799
1974,0.9123468861501856
1974,0.7740907481513357
1974,0.7209624064366046
1974,0.6709145104731247
1974,0.9341324094164936
1974,1.4623114574778588
1974,16.742974587882877
1974,0.15358688888040162
1974,0.9019254142109666
1974,0.9782840783909024
1974,0.481837075335966
1974,0.266504288000726
1974,0.5381005304850806
1974,0.1251837846760664
1974,0.7358880844540431
1974,0.8807270323724016
1974,0.8531153265437399
1974,0.6276494874676851
1974,0.08049369722289812
1974,0.8432645941326907
1974,8.120856039541145
1974,0.26079876885917586
1974,0.8427357915875724
1974,0.6685984041124162
1974,0.9547055035471779
1974,0.0315164468151814
1974,0.7752193175223651
1974,0.9406656821995504
1974,0.18204464342604276
1974,0.5173994039790412
1974,0.9656243194914254
1974,0.10993478543842894
1974,0.3458716120229114
1974,18.090452959703974
1974,0.05510958100976038
1974,0.6374545377382569
1974,0.27585008301977143
1974,0.24969442366898564
1974,0.35918943493739575
1974,0.7308018708831406
1974,0.39183763791174864
1974,0.36498807288924906
1974,1.2913801912193095
1974,0.6664217814333155
1974,0.44228896890354075
1974,0.5413349479327596
1974,0.6279952496945126
1974,0.748129029923072
1974,0.325684523642235
1974,0.9831636307680957
1974,9.238536505924774
1974,0.9140725744395041
1974,0.05157776908283418
1974,0.8737280021587613
1974,0.33269377989228477
1974,0.37606938355051933
1974,0.015786648224292654
1974,0.9306694935221673
1974,0.1938275428050764
1974,0.290104226034516
1974,0.8184211259269724
1974,0.7735789532248524
1974,0.7046233761126656
1974,0.6007720176357803
1974,0.7103036652704812
1974,1.54188894032602
1974,0.026250284242752997
1974,0.7915166769094806
1974,0.9665066224005785
1974,0.08715400847946264
1974,0.44117038451675716
1974,0.29070975557575063
1974,0.7521013198119305
1974,0.1950895990656475
1974,0.04404405819248369
1974,0.5028771927758207
1974,0.5978105506608078
1974,0.36116095523014935
1974,0.33396639353042246
1974,0.1820939703324157
1974,0.6995452540691001
1974,0.04341467266642329
1974,0.17432105945183796
1974,0.2160246236048996
1974,0.6750452898102116
1974,0.33515021229609976
1974,0.5555345526488757
1974,1.4144565953358899
1974,0.14350035364328206
1974,0.12067458856642665
1974,0.4046770141375894
1974,0.7984989270841608
1974,0.05023042021881541
1974,0.4725687137095579
1974,0.576726008650198
1974,0.22173051500603347
1974,0.07799587163327437
1974,0.7693401622709434
1974,0.6900253398810213
1974,0.9661982338155175
1974,0.5577669433927499
1974,0.1659890096334582
1974,0.6753408300916253
1974,0.25957422988813406
1974,0.6341881852564978
1974,0.719087021638634
1974,0.34476055809606365
1974,2.688694001871224
1974,0.44983468049840547
1974,0.34626065539157835
1974,0.8446116107533752
1974,0.2717406941700802
1974,0.7746855324258367
1974,0.5830354892653247
1974,0.8076062342118816
1974,0.7869483883335185
1974,0.06354194288124027
1974,18.23096927667053
1974,0.14790524444335007
1974,0.23725106502522553
1974,0.36303427502797414
1974,0.7202114421712478
1974,0.43632154803058876
1974,0.7929142714091041
1974,0.351053713797047
1974,0.67411854453355
1974,7.246061315896867
1974,0.5065596176717655
1974,0.781736387989306
1975,0.903518660406243
1975,0.8217782437665321
1975,0.48441877252171484
1975,7.022520262560857
1975,0.3089615892513071
1975,0.07436373049850098
1975,0.36839649071081604
1975,0.8133822966990664
1975,0.3645063490656012
1975,0.4919666905545138
1975,0.21667790283261013
1975,0.4304202413594542
1975,0.29051855881242616
1975,0.8581775144817073
1975,0.9127045168945424
1975,0.8378343872153126
1975,0.278261522021934
1975,0.4977676288825915
1975,0.5850581104580034
1975,0.6357380090965922
1975,0.9501701008443378
1975,0.13483428827855293
1975,0.9220145376608706
1975,1.9455209114617038
1975,0.9764670911326084
1975,9457.251299093532
1975,0.7483160990007516
1975,0.6915956486115775
1975,0.5535659196695633
1975,0.7071748002212896
1975,0.2076408575356734
1975,0.5162330491940739
1975,0.18561420803874673
1975,0.9580180762711864
1975,0.9045342882813848
1975,0.3157040272551994
1975,0.3332241824571254
1975,0.3998012064444222
1975,0.6593811177875107
1975,0.5216090501870666
1975,0.4895564852521149
1975,0.24784445963565793
1975,0.6454487302964159
1975,0.8310641369267133
1975,0.9936947565694028
1975,0.2093328688774948
1975,0.2082779458113423
1975,0.30166190000503246
1975,0.18705085333675353
1975,0.17278275757098605
1975,0.959173995587474
1975,0.13939666794613736
1975,0.08912017253843407
1975,0.7907478859418381
1975,0.25122537361819985
1975,0.10261737893651424
1975,0.660601840095737
1975,0.6928367532937434
1975,0.6105296638013014
1975,0.2087388232140801
1975,1.6477621505460442
1975,0.24216608474822465
1975,0.3618073712375214
1975,0.11445959053101507
1975,0.9217897165090532
1975,0.5071818254531836
1975,0.5849572319355506
1975,0.5773970184098114
1975,0.13080929334178093
1975,0.9706972998156014
1975,0.028896095922975484
1975,0.45296769622773037
1975,0.8408774454345158
1975,0.5812285397961384
1975,0.4813021813788395
1975,0.6671785653040431
1975,0.6222537554982348
1975,0.3872260723626444
1975,0.2951181982556972
1975,0.6363870948954249
1975,0.22550885931716302
1975,0.9364113256344744
1975,0.4735150444994739
1975,0.9590400498695278
1975,0.3154628703113145
1975,0.27145388578445095
1975,0.022360534363863094
1975,0.2747500044958765
1975,0.0485760656384735
1975,0.042638129117602674
1975,0.7820543479310006
1975,0.6326412778068404
1975,0.5740390983767418
1975,0.6051876567649379
1975,0.3839718610717693
1975,0.4185067181299188
1975,0.9377738223459894
1975,1.7326647682419922
1975,0.18870677049981976
1975,0.6615642516752163
1975,2.087050527904605
1975,0.2807370823305433
1975,0.7850955459955873
1975,2.3510453641206293
1975,0.12656022689681456
1975,0.011401885164722958
1975,7.491136901968107
1975,1.045116991420438
1975,0.581813237974177
1975,0.6896995519057586
1975,0.2963958761572407
1975,0.01948590402178796
1975,0.03226555827789834
1975,1.8793189384887046
1975,0.03227804706334936
1975,0.9798528167664418
1975,0.7341709734693651
1975,0.12496170969918374
1975,0.9965847865649372
1975,7.617700585500033
1975,0.4393916868190707
1975,0.20813142650319083
1975,0.7988807560338488
1975,0.43326570244980245
1975,0.28110610895041077
1975,0.9396092936834444
1975,1.9235838481314804
1975,0.11353476760216175
1975,0.012858754685218465
1975,0.8888935333030811
1975,0.19932498971070223
1975,1.1872508303971316
1975,0.06473607849965624
1975,0.12145876922514398
1975,0.32459263676757233
1975,0.9206644788030066
1975,0.8122470514877399
1975,0.3401755124033713
1975,0.3722224271348591
1975,0.6099171705543711
1975,65.0620587703568
1975,0.6293642294063408
1975,0.6398873374150758
1975,0.5609819150729884
1975,0.24210228148877555
1975,0.9233452597008102
1975,0.22559228853145574
1975,0.9446199649198563
1975,0.8000145162718366
1975,0.5236884421185696
1975,0.8434618985883165
1975,0.47263736500595166
1975,29.42878407282467
1975,1.7494004034127788
1975,0.6262502032933134
1975,0.8648407185390025
1975,11.91406021952948
1975,7.382830408150064
1975,0.7531041050841736
1975,15.272733945688202
1975,0.9539028312376624
1975,0.26990468509385523
1975,0.23926267736985252
1975,10.06402815691458
1975,1.613501517339507
1975,0.35761938793995485
1975,0.033328983741551355
1975,1.0229691699058279
1975,0.4516786499580897
1975,0.00799621829027175
1975,0.24072898550476607
1975,0.19069503962946321
1975,0.5854850000287272
1975,0.07778297695220537
1975,0.6585234999898277
1975,0.3676256164163091
1975,0.8334007806368088
1975,0.49393790846644914
1975,0.7574911315860829
1975,0.33265009753218
1975,0.46313747762000645
1975,0.9674943516624023
1975,0.8074725807436415
1975,1.9778303576923528
1975,0.13990557595945308
1975,11.22724638370704
1975,0.15344865844622557
1975,0.24519203523873168
1975,0.38679130240539095
1975,0.2541064478547381
1975,0.6464444020866088
1975,0.2778216921322735
1975,0.2357890327239308
1975,0.8965225227471467
1975,0.416531215904532
1975,0.2288691074605942
1975,0.09702394265318592
1975,0.5911513263652017
1975,8.19055971886959
1975,0.3894125897511971
1975,0.9155086136911662
1975,18.248006407440407
1975,0.9532621452852731
1975,0.2911799148659361
1975,0.670627144052511
1975,0.06571293921104981
1975,0.4581143027212845
1975,0.7948135517859578
1975,0.8407993973108258
1975,0.3874233244092409
1975,0.5542530990996465
1975,0.8557115756025172
1975,0.6592379800418285
1975,0.9890521957623775
1975,0.33368220134241044
1975,0.10881001006067914
1975,0.714896126246709
1975,0.7433736690050536
1975,0.4537999272814056
1975,0.0009905951076530917
1975,0.45933338859572226
1975,0.20394226062297027
1975,0.1788465996005485
1975,17.927599068273615
1975,0.6437617688339147
1975,0.09775200873206857
1975,0.3905894511593675
1975,0.6050236628110214
1975,0.6426824701439063
1975,0.1438047810734121
1975,0.39539305583649853
1975,0.6158489934007564
1975,22.78817269334141
1975,0.4403374504274935
1975,0.9822501215264187
1975,0.11090750545545269
1975,0.3980120680164072
1975,0.847441290213688
1975,0.7371253460290106
1975,0.07199291530292962
1975,0.3941929643580895
1975,0.5839815350664165
1975,1.0083850247450776
1975,0.8097704339744556
1975,0.7834218959409753
1975,0.36724908227604514
1975,0.6143468065382423
1975,0.8439256104817587
1975,0.08732870254897507
1975,3.9047269380592375
1975,0.5324091602640656
1975,0.2601215761592698
1975,0.10676606646763454
1975,0.9493618149566927
1975,0.8584981305356139
1975,0.18061612973419439
1975,0.4224147936138063
1975,16.987337961586512
1975,0.7140395298635388
1975,0.20497702521615435
1975,0.5846846627695242
1975,0.9582349032364897
1975,0.5060542112562371
1975,0.718330295797323
1975,0.4194433845399931
1975,0.4640323801388535
1975,0.5790465073674844
1975,0.25512245660238153
1975,0.28240054829460615
1975,0.5929399676144993
1975,0.25611716009028185
1975,0.7747480466437315
1975,0.8726032231362106
1975,0.2712396762814615
1975,0.4751246857401239
1975,0.2891238264330944
1975,0.5194214835957455
1975,0.34404817758883455
1975,0.11589597388975759
1975,0.4956304534887772
1975,0.004139011849704333
1975,0.38186165520276383
1975,0.6881182495438548
1975,21.280210389260308
1975,7.129958786614736
1975,0.8146542168751767
1975,0.0715291649363109
1975,0.04752442137545421
1975,1.298679860520532
1975,0.588619227646168
1975,3.606020726957958
1975,0.3809293019102523
1975,0.49656437087853245
1975,0.45010210574451515
1975,0.9569642395881299
1975,0.2841921381656497
1975,0.7079634069749153
1975,0.8867188527945847
1975,0.8438211571343943
1975,0.20704919396894295
1975,0.010986364886032662
1975,0.9868559178674507
1975,1.660168252944577
1975,0.44874554424319224
1975,0.660065481419068
1975,0.9177027182182842
1975,0.5856662276061577
1975,0.2270664890527736
1975,0.5806792814828345
1975,0.9123732822979749
1975,0.9864900387974019
1975,0.32489824354183783
1975,0.3957833748118762
1975,1.5206813287802454
1975,0.8155869768331674
1975,0.7103556155448333
1975,0.8221792265645052
1975,0.39233128265633155
1975,0.08769232680414285
1975,0.4854799659118738
1975,0.295145526741451
1975,0.47075716016965097
1975,0.5524292856096156
1975,0.5323763748090258
1975,0.40005623226899534
1975,0.14150513295667455
1975,0.11103906790461415
1975,0.6321766209058866
1975,0.5004026573081298
1975,0.08088141882464772
1975,0.7283076303862119
1975,18.771850134084115
1975,0.2593375659923409
1975,14.885546040841218
1975,0.5523165198850727
1975,0.6847670654445767
1975,18.2990677776537
1975,0.949767112769058
1975,0.6466550895498112
1975,0.29941591356841457
1975,0.8540016235238572
1975,0.8165881569374618
1975,0.5825865518561053
1975,0.35777100235686243
1975,0.5970931022353693
1975,0.3646635649620754
1975,0.9984241042303559
1975,0.12866581335359184
1975,0.29820961311943217
1975,0.8477864204655483
1975,1.5915343754396571
1975,0.4195672075871526
1975,0.13009921958758297
1975,0.7927534666954364
1975,0.3085403257729731
1975,11.982038598726346
1975,0.6549019341378608
1975,1.0242996040725658
1975,0.18949953071689707
1975,0.003457881045354827
1975,0.21650885963242472
1975,0.26360416191714975
1975,0.25682721009564724
1975,184.45650450424233
1975,0.4767728981460584
1975,0.4350992853895632
1975,0.11687103743915117
1975,0.3184599370106339
1975,0.6104668473063218
1975,0.658188294008402
1975,1.550173889304494
1975,0.4240612026164867
1975,0.43658572643104065
1975,0.917948470646989
1975,0.8859836347746205
1975,0.49582781085591676
1975,0.5150768786920699
1975,0.5915946512998228
1975,1.8107920020058335
1975,0.4433779677043903
1975,0.987294636685161
1975,0.8144503237543762
1975,0.879953516311182
1975,0.7330601343571924
1975,1.003807311484041
1975,0.09243243664824874
1975,0.8423019179117814
1975,0.8097900290451561
1975,0.8437623010953618
1975,0.2556976264790275
1975,0.8401336804894033
1975,0.6992592184867579
1975,0.521416629884835
1975,0.8118554116102942
1975,13.139176101930774
1975,0.714775423296025
1975,0.21112770110443102
1975,0.8988127470203968
1975,0.9573462817225927
1975,0.9775470154219585
1975,0.08036597428944892
1975,0.8853431457685182
1975,0.6739288762153716
1975,0.19793911011982124
1975,0.3383487453047773
1975,0.9516918947604707
1975,0.3971619396631282
1975,0.49871255175535933
1975,0.1583451706976703
1975,0.8194134193436897
1975,0.025206435575968578
1975,0.8408721066607431
1975,0.4366094757571668
1975,0.35129087622086674
1975,0.08882455007221945
1975,0.3036271488308835
1975,0.5839835295889955
1975,0.8619841401330577
1975,1.3345950005449245
1975,0.5990490650025403
1975,0.7478862437464101
1975,0.36735666437712
1975,0.20729329613277436
